user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
PUB_Tibetan.s1400.2M_bin.2	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_945868875.1, s__Treponema_D sp945868875, 95.0, 89.3, 0.472; GCA_945915085.1, s__Treponema_D sp945915085, 95.0, 88.99, 0.484; GCA_022773305.1, s__Treponema_D sp022773305, 95.0, 88.52, 0.36	73.09	11	0.99619	N/A
PUB_Tibetan.s1400.2M_bin.33	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.71	11	0.96749	N/A
PUB_Tibetan.s1400.2M_bin.76	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__RGIG7089;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__RGIG7089;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.4	11	0.92963	N/A
PUB_Tibetan.s1400.30F_bin.23	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Avigastranaerophilus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Avigastranaerophilus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.1	11	0.96726	N/A
PUB_Tibetan.s1400.30F_bin.60	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.12	11	0.9651	N/A
PUB_Tibetan.s1400.32M_bin.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	71.39	11	0.94991	N/A
PUB_Tibetan.s1400.32M_bin.62	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Onthoplasma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Onthoplasma;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.13	11	0.96137	N/A
PUB_Tibetan.s1400.38F_bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.34	11	0.95703	N/A
PUB_Tibetan.s1400.38F_bin.53	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.2	11	0.93427	N/A
PUB_Tibetan.s1400.43F_bin.3	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	78.79	11	0.94759	N/A
PUB_Tibetan.s1400.43F_bin.44	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	81.75	11	0.9654	Genome has more than 10.0% of markers with multiple hits
PUB_Tibetan.s1400.43F_bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	77.74	11	0.97494	N/A
PUB_Tibetan.s1400.55F_bin.5	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.58	11	0.9813	N/A
PUB_Tibetan.s1400.58M_bin.30	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.84	11	0.94561	N/A
PUB_Tibetan.s3016F_bin.28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	82.82	11	0.9636	N/A
PUB_Tibetan.s3480.16M_bin.42	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.93	11	0.9529	N/A
PUB_Tibetan.s3480.16M_bin.48	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.45	11	0.95864	N/A
PUB_Tibetan.s3480.25M_bin.10	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.06	11	0.9564	N/A
PUB_Tibetan.s3480.25M_bin.5	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.09	11	0.94605	N/A
PUB_Tibetan.s3480.25M_bin.51	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TWA4;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TWA4;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	79.77	11	0.97808	N/A
PUB_Tibetan.s3480.28F_bin.19	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.79	11	0.9821	N/A
PUB_Tibetan.s3480.28F_bin.57	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__	N/A	N/A	N/A	N/A	N/A	GCA_900769965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__HGM10890 sp900769965	89.98	0.453	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	86.72	11	0.99319	N/A
PUB_Tibetan.s3480.28F_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	74.56	11	0.9694	N/A
PUB_Tibetan.s3480.29M_bin.4	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__	N/A	N/A	N/A	N/A	N/A	GCA_900769965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__HGM10890 sp900769965	89.96	0.439	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.99	11	0.99325	N/A
PUB_Tibetan.s3480.29M_bin.42	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_945983015.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp945983015	89.55	0.478	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	89.5	11	0.99481	N/A
PUB_Tibetan.s3480.29M_bin.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	N/A	N/A	N/A	N/A	N/A	GCA_004557405.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__W0P28-013 sp004557405	89.73	0.655	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.3	11	0.98789	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
PUB_Tibetan.s3480.3M_bin.15	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9848;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9848;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	81.37	11	0.98747	N/A
PUB_Tibetan.s3480.3M_bin.29	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.14	11	0.97255	N/A
PUB_Tibetan.s3480.40M_bin.38	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.39	11	0.96302	N/A
PUB_Tibetan.s3800.12F_bin.12	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__	N/A	N/A	N/A	N/A	N/A	GCA_900769965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__HGM10890 sp900769965	89.83	0.471	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__HGM10890;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	88.6	11	0.9934	N/A
PUB_Tibetan.s3800.12F_bin.53	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.26	11	0.96632	N/A
PUB_Tibetan.s3800.12F_bin.70	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__	N/A	N/A	N/A	N/A	N/A	GCA_004559845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004559845	88.62	0.393	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	95.17	11	0.99526	N/A
PUB_Tibetan.s3800.18M_bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__RUG13091;s__	N/A	N/A	N/A	N/A	N/A	GCA_034116505.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__RUG13091;s__RUG13091 sp034116505	84.51	0.237	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__RUG13091;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	86.8	11	0.98894	N/A
PUB_Tibetan.s3800.18M_bin.14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.14	11	0.91423	N/A
PUB_Tibetan.s3800.18M_bin.16	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__	N/A	N/A	N/A	N/A	N/A	GCA_028723545.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__Fiminaster sp028723545	85.08	0.21	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	86.6	11	0.98141	N/A
PUB_Tibetan.s3800.18M_bin.25	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Colinaster;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Colinaster;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900766815.1, s__Colinaster sp900766815, 95.0, 88.74, 0.504; GCF_021531795.1, s__Colinaster sp018056665, 95.0, 86.38, 0.394	93.01	11	0.99195	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
PUB_Tibetan.s3800.18M_bin.31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA3663;g__Liminaster;s__	N/A	N/A	N/A	N/A	N/A	GCA_016293065.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA3663;g__Liminaster;s__Liminaster sp016293065	84.01	0.153	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA3663;g__Liminaster;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	78.16	11	0.99004	N/A
PUB_Tibetan.s3800.18M_bin.55	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.64	11	0.97346	N/A
PUB_Tibetan.s3800.18M_bin.56	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_945830345.1, s__Prevotella sp945830345, 95.0, 86.34, 0.239; GCA_022771625.1, s__Prevotella sp022771625, 95.0, 86.18, 0.236; GCA_945869265.1, s__Prevotella sp945869265, 95.0, 86.14, 0.249	68.73	11	0.99172	N/A
PUB_Tibetan.s3800.19M_bin.3	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.31	11	0.92855	N/A
PUB_Tibetan.s3800.19M_bin.49	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_028719885.1, s__Faecousia sp028719885, 95.0, 85.06, 0.202; GCA_945875335.1, s__Faecousia sp945875335, 95.0, 84.18, 0.167; GCA_034104845.1, s__Faecousia sp034104845, 95.0, 84.17, 0.179	79.25	11	0.99419	N/A
PUB_Tibetan.s3800.19M_bin.54	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	95.49	11	0.88179	N/A
PUB_Tibetan.s3800.26F_bin.11	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.13	11	0.97064	N/A
PUB_Tibetan.s3800.26F_bin.21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	74.84	11	0.95685	N/A
PUB_Tibetan.s3800.26F_bin.30	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Firm-18;g__UBA1775;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Firm-18;g__UBA1775;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.84	11	0.8921	N/A
PUB_Tibetan.s3800.26F_bin.4	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__JAEDCM01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__JAEDCM01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.43	11	0.79627	N/A
PUB_Tibetan.s3800.48F_bin.22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.04	11	0.97103	N/A
PUB_Tibetan.s3800.48F_bin.50	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.16	11	0.94267	N/A
PUB_Tibetan.s3800.53F_bin.13	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.57	11	0.96448	N/A
PUB_Tibetan.s3800.53F_bin.15	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__JAEDCM01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__JAEDCM01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.7	11	0.80152	N/A
PUB_Tibetan.s3800.53F_bin.17	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.01	11	0.97624	N/A
PUB_Tibetan.s3800.53F_bin.56	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.65	11	0.94295	N/A
